-0.0988217216706	4.73157108559
0.530568975731	4.31067600667
-0.00886429020241	4.79542467167
0.466961915777	1.59551138405
0.380909708608	3.2010450928
0.409684430508	3.6909766369
0.918862909446	5.82780592441
1.13264190592	3.45514891821
0.568614936528	6.49886082748
0.508939473636	4.57812587456
1.41006747933	5.70286353652
0.979422436745	2.4337479654
1.05641467106	5.43842952984
0.91875671754	2.9015537067
1.3371906772	6.77716536838
1.50920535109	7.10340254456
1.7276934386	3.4721854534
2.15813304779	7.16092654007
2.18801595153	6.62608575901
1.7942319516	5.0684097805
1.79806301219	7.28713327806
1.97191741494	7.99262613609
1.74428310622	3.92236565922
1.89245726901	4.21554314406
2.40327265264	5.83091513114
2.87288335859	7.4762977143
2.75696355458	5.10684828738
2.71732258804	8.19429275178
3.09757661041	4.75968944776
3.14692729595	6.2980667895
2.92384174947	6.71874176581
3.29706448796	9.95299712745
3.09649089572	7.12454194868
3.3539280106	7.51676768611
3.12171678204	8.1456890938
3.38562305481	7.09302504272
3.75781471675	10.2484314713
3.59611222455	8.73895584545
4.21104299876	8.52816714146
3.80798172423	8.77647901843
3.92398424232	7.06946552885
4.16032395737	11.6422321736
3.92945431798	7.16090834026
3.91931342436	9.90592114287
4.60718982024	9.44652824661
4.16175184076	9.50426900967
4.82167491675	9.47100997392
4.41378857045	10.2697681714
5.29693873025	10.4071374742
4.41063974642	8.81667973262
4.78058845671	12.7099742889
4.69901576646	12.0882631215
5.47320310865	13.0603870584
5.15174970922	13.3287016891
4.9736856297	10.4646466776
5.42706450664	9.05294424558
5.69092270289	9.26838361666
5.37753449458	11.6215342238
5.74920658574	11.8298733023
5.53455319863	12.0167537468
6.32352257899	14.3357648497
6.03807225105	12.9797417835
6.6480361704	11.0546057398
6.5323878539	12.5143519788
6.6927722985	14.2462778253
6.84951140256	11.6457632995
6.59722653586	10.8829054568
6.75970981586	15.0487673801
7.10061891921	14.8001698425
6.99686007277	15.678791098
6.97844527949	15.6128156874
6.77430700032	11.6423760984
7.39760721411	12.5692460123
7.45816846111	12.9135864526
7.63733915922	15.0477013458
7.14413856249	12.4892137962
7.99848062383	12.6666538492
7.84471955599	12.266640739
8.29046345554	12.9237091186
8.15804115531	17.2377734102
7.77981053773	13.7516335896
8.28199006744	13.7163857227
7.95403596908	14.6796697359
8.036277891	14.6384494364
7.96396290077	13.7253376074
8.81783802815	15.2407014731
8.16604375269	17.5534739838
8.96309142431	18.3267112434
8.74948699213	17.1499842602
8.77093875375	15.3527593391
9.47178098688	18.3336951163
9.47410100973	18.1314553416
9.3347788921	17.6252507302
9.33239669246	17.5069233077
9.33066091963	18.550943206
9.52933671715	17.2457535133
9.50748629651	17.600255213
9.68129769255	15.7655455038
9.84653432499	15.4651482675
10.2792127789	18.7879811516
10.3042219875	18.8927901062
9.83052311178	20.5673771947
10.220913268	20.7542825531
10.0056399701	19.3334127211
10.7802037971	18.2593056983
10.4305269301	17.2789089677
10.231002247	19.6134621385
10.4711517254	16.8265916127
11.264135695	18.0402343498
10.9289863028	20.3720189995
